timestamp,open,high,low,close,volume
2020-01-01,100.0,105.6142,97.9272,103.4694,238082.0
2020-01-02,103.4694,104.1011,101.7498,102.3748,565815.0
2020-01-03,102.3748,103.9285,97.2114,98.7095,360424.0
2020-01-06,98.7095,100.1352,95.927,97.3328,332012.0
2020-01-07,97.3328,101.5801,96.141,100.3514,857436.0
2020-01-08,100.3514,100.992,100.2209,100.8609,526840.0
2020-01-09,100.8609,101.2242,100.0078,100.3694,642186.0
2020-01-10,100.3694,102.9369,98.1511,100.7111,549368.0
2020-01-13,100.7111,104.2379,97.762,101.2724,139582.0
2020-01-14,101.2724,104.7536,99.6342,103.0861,919021.0
2020-01-15,103.0861,104.51,101.8735,103.295,375279.0
2020-01-16,103.295,107.0573,101.9972,105.7289,175342.0
2020-01-17,105.7289,106.4645,104.0233,104.7521,485019.0
2020-01-20,104.7521,105.6363,103.7802,104.6637,556545.0
2020-01-21,104.6637,104.7296,103.5946,103.6599,680084.0
2020-01-22,103.6599,103.8477,103.5996,103.7873,404822.0
2020-01-23,103.7873,108.6564,102.8087,107.6415,442911.0
2020-01-24,107.6415,108.3608,103.8069,104.5053,363148.0
2020-01-27,104.5053,104.9782,101.2443,101.7045,275458.0
2020-01-28,101.7045,106.2966,95.9604,100.498,450887.0
2020-01-29,100.498,105.5476,97.5423,102.532,972635.0
2020-01-30,102.532,104.4758,101.0861,103.0229,705845.0
2020-01-31,103.0229,103.6215,100.8847,101.4743,385117.0
2020-02-03,101.4743,102.5566,100.5027,101.5839,418244.0
2020-02-04,101.5839,103.4349,97.2686,99.0738,517779.0
2020-02-05,99.0738,99.3522,96.7023,96.9749,394174.0
2020-02-06,96.9749,98.1519,94.5099,95.6711,238896.0
2020-02-07,95.6711,98.6445,93.6024,96.5566,263413.0
2020-02-10,96.5566,98.942,93.6574,96.0297,242809.0
2020-02-11,96.0297,96.2686,95.9144,96.1532,301518.0
2020-02-12,96.1532,99.4504,95.125,98.3983,350956.0
2020-02-13,98.3983,98.9492,97.147,97.694,400974.0
2020-02-14,97.694,101.7848,96.071,100.1215,210630.0
2020-02-17,100.1215,101.9538,96.5897,98.3903,329447.0
2020-02-18,98.3903,103.3746,97.447,102.3929,505396.0
2020-02-19,102.3929,103.6003,98.6136,99.7903,908440.0
2020-02-20,99.7903,102.1721,93.7915,96.0848,300681.0
2020-02-21,96.0848,97.8661,94.6821,96.4579,448512.0
2020-02-24,96.4579,98.0525,94.5192,96.108,503400.0
2020-02-25,96.108,100.6112,93.0034,97.4628,320055.0
2020-02-26,97.4628,98.9866,97.4425,98.966,268898.0
2020-02-27,98.966,101.0475,94.3325,96.3592,546498.0
2020-02-28,96.3592,97.4768,95.2076,96.3248,292260.0
2020-03-02,96.3248,100.829,96.3138,100.8174,671894.0
2020-03-03,100.8174,103.8603,97.1547,100.1782,760667.0
2020-03-04,100.1782,104.6791,98.8661,103.3258,311466.0
2020-03-05,103.3258,105.083,101.7757,103.5298,450356.0
2020-03-06,103.5298,105.7902,100.665,102.9119,620238.0
2020-03-09,102.9119,104.6505,99.2365,100.9417,793798.0
2020-03-10,100.9417,101.0263,99.7137,99.7973,270475.0
2020-03-11,99.7973,99.9093,96.8929,97.0017,438801.0
2020-03-12,97.0017,99.97,96.8866,99.8515,425920.0
2020-03-13,99.8515,101.1387,98.4197,99.7049,790232.0
2020-03-16,99.7049,102.2173,95.9966,98.4781,227471.0
2020-03-17,98.4781,102.1409,96.5324,100.162,400990.0
2020-03-18,100.162,103.0403,95.5933,98.4215,495811.0
2020-03-19,98.4215,100.6547,97.2675,99.4882,551595.0
2020-03-20,99.4882,102.0583,98.4299,100.9841,514919.0
2020-03-23,100.9841,103.183,100.7772,102.972,499593.0
2020-03-24,102.972,106.059,100.761,103.8295,425058.0
2020-03-25,103.8295,108.2158,102.2394,106.5835,418186.0
2020-03-26,106.5835,106.7507,106.28,106.4469,358765.0
2020-03-27,106.4469,110.2659,104.0956,107.8829,326775.0
2020-03-30,107.8829,111.0917,107.5737,110.7743,889610.0
2020-03-31,110.7743,113.2644,109.1701,111.6475,582212.0
2020-04-01,111.6475,115.2904,110.3045,113.9201,1211724.0
2020-04-02,113.9201,115.3265,107.7491,109.096,660101.0
2020-04-03,109.096,112.6745,106.9858,110.5364,764391.0
2020-04-06,110.5364,113.582,108.9425,111.9675,635899.0
2020-04-07,111.9675,113.7309,110.0766,111.838,601413.0
2020-04-08,111.838,115.0132,110.9659,114.1233,462710.0
2020-04-09,114.1233,119.7411,113.1685,118.7475,448433.0
2020-04-10,118.7475,121.0241,118.1171,120.3849,450098.0
2020-04-13,120.3849,124.3981,118.5187,122.499,1000865.0
2020-04-14,122.499,122.7746,121.6733,121.9476,267209.0
2020-04-15,121.9476,125.6004,117.3403,120.9636,452347.0
2020-04-16,120.9636,121.2881,120.9042,121.2286,219906.0
2020-04-17,121.2286,124.2411,116.0184,118.9749,546408.0
2020-04-20,118.9749,120.2431,117.7184,118.9865,576977.0
2020-04-21,118.9865,122.2666,117.7253,120.9841,435266.0
2020-04-22,120.9841,122.1954,119.5658,120.775,498167.0
2020-04-23,120.775,121.5619,119.4995,120.2832,339573.0
2020-04-24,120.2832,121.5421,117.4764,118.7189,438542.0
2020-04-27,118.7189,123.7104,116.3161,121.2563,355408.0
2020-04-28,121.2563,122.2389,120.5853,121.5661,359361.0
2020-04-29,121.5661,122.1112,121.4708,122.0155,222457.0
2020-04-30,122.0155,124.5348,120.6674,123.1739,454641.0
2020-05-01,123.1739,126.264,122.6997,125.7798,614073.0
2020-05-04,125.7798,128.6642,121.0368,123.8775,262108.0
2020-05-05,123.8775,128.8898,118.1959,123.1799,263250.0
2020-05-06,123.1799,129.9352,119.2914,125.9589,375508.0
2020-05-07,125.9589,129.402,121.6668,125.086,355911.0
2020-05-08,125.086,128.911,122.4653,126.2656,847004.0
2020-05-11,126.2656,133.979,124.8039,132.4457,857940.0
2020-05-12,132.4457,136.9875,125.1996,129.6453,585484.0
2020-05-13,129.6453,134.4592,125.5871,130.3781,647418.0
2020-05-14,130.3781,132.8853,129.6949,132.1926,594963.0
2020-05-15,132.1926,139.9122,128.5216,136.1318,618605.0
2020-05-18,136.1318,137.4396,134.937,136.2437,452713.0
2020-05-19,136.2437,140.6343,128.9338,133.2271,304912.0
2020-05-20,133.2271,133.5717,130.3687,130.7067,306248.0
2020-05-21,130.7067,130.8587,130.1916,130.3431,395273.0
2020-05-22,130.3431,133.6814,123.2898,126.5304,312052.0
2020-05-25,126.5304,134.2745,123.5015,131.1354,1111898.0
2020-05-26,131.1354,133.0502,126.8873,128.7676,453512.0
2020-05-27,128.7676,132.1082,128.1847,131.5129,343785.0
2020-05-28,131.5129,133.8906,130.3833,132.7503,360275.0
2020-05-29,132.7503,134.5753,130.8415,132.6653,337186.0
2020-06-01,132.6653,136.8652,129.1415,133.3238,1095721.0
2020-06-02,133.3238,137.2089,125.8834,129.6617,402561.0
2020-06-03,129.6617,129.7248,128.4654,128.5279,320763.0
2020-06-04,128.5279,132.4502,125.5291,129.4303,559490.0
2020-06-05,129.4303,130.5849,128.1835,129.3372,231832.0
2020-06-08,129.3372,134.1314,125.2569,130.0292,556567.0
